user_id,isbn_id,rating
3,133,3
3,134,9
3,135,1
3,136,10
3,137,8
3,138,5
3,139,1
3,140,3
3,141,6
3,142,6
3,143,5
3,144,6
3,145,6
3,146,5
3,147,3
3,148,9
3,149,1
3,150,4
3,151,5
3,152,2
3,153,9
3,154,2
3,155,1
3,156,7
3,157,6
3,158,6
3,159,4
3,160,3
3,161,2
3,162,6
3,163,8
3,164,3
3,165,6
3,166,8
3,167,4
3,168,7
3,169,1
3,170,1
3,171,2
3,172,8
3,173,4
3,174,3
3,175,4
3,176,5
3,177,7
3,178,1
3,179,8
3,180,3
3,181,10
3,182,8
3,183,7
3,184,8
3,185,9
3,186,2
3,187,2
3,188,10
3,189,9
3,190,6
3,191,6
3,192,4
3,193,2
3,194,8
3,195,9
3,196,5
3,197,7
3,198,8
3,199,10
3,200,1
3,201,10
3,202,9
3,203,6
3,204,7
3,205,8
3,206,8
3,207,1
3,208,6
3,209,5
3,210,2
3,211,8
3,212,3
3,213,8
3,214,4
3,215,8
3,216,1
3,217,8
3,218,4
3,219,5
3,220,2
3,221,3
3,222,3
3,223,3
3,224,3
3,225,1
3,226,9
3,227,5
3,228,10
3,229,10
3,230,10
3,231,6
3,232,10
3,233,4
3,234,2
3,235,4
3,236,8
3,237,1
3,238,10
3,239,7
3,240,1
3,241,9
3,242,10
3,243,6
3,244,4
3,245,1
3,246,6
3,247,8
3,248,1
3,249,1
3,250,6
3,251,10
3,252,5
3,253,2
3,254,1
3,255,5
3,256,5
3,257,6
3,258,2
3,259,5
3,260,3
3,261,1
3,262,1
3,263,4
3,264,6
3,265,9
3,266,9
3,267,7
3,268,9
3,269,7
3,270,6
3,271,4
3,272,7
3,273,10
3,274,5
3,275,6
3,276,6
3,277,2
3,278,4
3,279,7
3,280,8
3,281,1
3,282,2
3,283,7
4,1,7
4,2,2
4,3,6
4,4,6
4,5,5
4,6,1
4,7,1
4,8,7
4,9,7
4,10,6
4,11,6
4,12,10
4,13,7
4,14,8
4,15,3
4,16,4
4,17,2
4,18,3
4,19,9
4,20,8
4,21,6
4,22,1
4,23,4
4,24,9
4,25,10
4,26,3
4,27,3
4,28,7
4,29,3
4,30,2
4,31,7
4,32,3
4,33,6
4,34,2
4,35,1
4,36,9
4,37,7
4,38,6
4,39,5
4,40,2
4,41,9
4,42,8
4,43,4
4,44,5
4,45,1
4,46,1
4,47,10
4,48,3
4,49,2
4,50,6
4,51,2
4,52,1
4,53,9
4,54,4
4,55,7
4,56,6
4,57,9
4,58,2
4,59,4
4,60,5
4,61,3
4,62,4
4,63,10
4,64,5
4,65,2
4,66,2
4,67,5
4,68,10
4,69,6
4,70,10
4,71,7
4,72,10
4,73,4
4,74,6
4,75,5
4,76,2
4,77,2
4,78,10
4,79,9
4,80,6
4,81,7
4,82,7
4,83,2
4,84,7
4,85,1
4,86,6
4,87,8
4,88,5
4,89,3
4,90,4
4,91,9
4,92,6
4,93,10
4,94,5
4,95,6
4,96,8
4,97,7
4,98,6
4,99,5
4,100,3
4,101,8
4,102,9
4,103,6
4,104,5
4,105,3
4,106,10
4,107,4
4,108,3
4,109,5
4,110,6
4,111,5
4,112,1
4,113,1
4,114,2
4,115,3
4,116,9
4,117,1
4,118,5
4,119,1
4,120,5
4,121,3
4,122,9
4,123,4
4,124,1
4,125,9
4,126,4
4,127,4
4,128,6
4,129,10
4,130,10
4,131,9
4,132,3
4,133,9
4,134,9
4,135,4
4,136,8
4,137,6
4,138,1
4,139,2
4,140,7
4,141,2
4,142,1
4,143,7
4,144,8
4,145,1
4,146,10
4,147,10
4,148,2
4,149,7
4,150,5
4,151,2
4,152,10
4,153,8
4,154,7
4,155,4
4,156,5
4,157,10
4,158,9
4,159,10
4,160,9
4,161,5
4,162,1
4,163,4
4,164,5
4,165,1
4,166,3
4,167,7
4,168,3
4,169,7
4,170,7
4,171,2
4,172,9
4,173,2
4,174,2
4,175,1
4,176,1
4,177,1
4,178,1
4,179,6
4,180,5
4,181,9
4,182,1
4,183,3
4,184,3
4,185,9
4,186,7
4,187,6
4,188,3
4,189,7
4,190,8
4,191,3
4,192,5
4,193,2
4,194,6
4,195,10
4,196,6
4,197,8
4,198,9
4,199,7
4,200,10
4,201,5
4,202,10
4,203,9
4,204,9
4,205,4
4,206,1
4,207,10
4,208,2
4,209,7
4,210,6
4,211,3
4,212,2
4,213,7
4,214,9
4,215,6
4,216,5
4,217,1
4,218,5
4,219,10
4,220,8
4,221,7
4,222,4
4,223,8
4,224,8
4,225,6
4,226,3
4,227,2
4,228,1
4,229,8
4,230,1
4,231,2
4,232,5
4,233,7
4,234,2
4,235,5
4,236,7
4,237,6
4,238,8
4,239,4
4,240,9
4,241,2
4,242,3
4,243,7
4,244,4
4,245,5
4,246,10
4,247,7
4,248,2
4,249,2
4,250,6
4,251,4
4,252,9
4,253,6
4,254,9
4,255,7
4,256,7
4,257,6
4,258,9
4,259,3
4,260,5
4,261,5
4,262,9
4,263,8
4,264,8
4,265,4
4,266,8
4,267,9
4,268,6
4,269,9
4,270,1
4,271,9
4,272,4
4,273,3
4,274,9
4,275,10
4,276,8
4,277,1
4,278,2
4,279,9
4,280,7
4,281,4
4,282,2
4,283,4
5,1,9
5,2,7
5,3,10
5,4,2
5,5,5
5,6,6
5,7,9
5,8,10
5,9,1
5,10,1
5,11,3
5,12,9
5,13,5
5,14,6
5,15,8
5,16,9
5,17,6
5,18,1
5,19,1
5,20,4
5,21,6
5,22,4
5,23,9
5,24,10
5,25,8
5,26,1
5,27,5
5,28,3
5,29,7
5,30,1
5,31,3
5,32,7
5,33,7
5,34,1
5,35,1
5,36,1
5,37,4
5,38,3
5,39,2
5,40,1
5,41,3
5,42,5
5,43,4
5,44,5
5,45,6
5,46,6
5,47,9
5,48,4
5,49,6
5,50,4
5,51,2
5,52,8
5,53,1
5,54,1
5,55,8
5,56,7
5,57,6
5,58,5
5,59,6
5,60,2
5,61,8
5,62,6
5,63,2
5,64,4
5,65,1
5,66,2
5,67,6
5,68,2
5,69,7
5,70,3
5,71,5
5,72,4
5,73,5
5,74,9
5,75,5
5,76,7
5,77,6
5,78,1
5,79,9
5,80,5
5,81,6
5,82,9
5,83,3
5,84,1
5,85,6
5,86,5
5,87,2
5,88,4
5,89,5
5,90,7
5,91,4
5,92,9
5,93,1
5,94,6
5,95,7
5,96,8
5,97,8
5,98,4
5,99,6
5,100,6
5,101,4
5,102,7
5,103,3
5,104,8
5,105,2
5,106,2
5,107,5
5,108,9
5,109,8
5,110,7
5,111,4
5,112,3
5,113,8
5,114,5
5,115,10
5,116,8
5,117,5
5,118,9
5,119,3
5,120,7
5,121,2
5,122,4
5,123,10
5,124,7
5,125,8
5,126,7
5,127,9
5,128,8
5,129,6
5,130,10
5,131,5
5,132,4
5,133,2
5,134,7
5,135,3
5,136,8
5,137,8
5,138,1
5,139,9
5,140,8
5,141,10
5,142,8
5,143,10
5,144,10
5,145,4
5,146,5
5,147,4
5,148,4
5,149,5
5,150,8
5,151,4
5,152,1
5,153,10
5,154,1
5,155,4
5,156,7
5,157,7
5,158,8
5,159,6
5,160,9
5,161,5
5,162,1
5,163,6
5,164,3
5,165,1
5,166,6
5,167,10
5,168,8
5,169,7
5,170,6
5,171,2
5,172,1
5,173,7
5,174,9
5,175,10
5,176,3
5,177,1
5,178,2
5,179,3
5,180,8
5,181,4
5,182,1
5,183,9
5,184,7
5,185,1
5,186,8
5,187,9
5,188,2
5,189,3
5,190,5
5,191,4
5,192,10
5,193,2
5,194,4
5,195,7
5,196,10
5,197,8
5,198,1
5,199,3
5,200,8
5,201,7
5,202,8
5,203,6
5,204,7
5,205,10
5,206,2
5,207,2
5,208,9
5,209,7
5,210,7
5,211,2
5,212,1
5,213,4
5,214,6
5,215,8
5,216,2
5,217,10
5,218,2
5,219,9
5,220,5
5,221,3
5,222,3
5,223,6
5,224,6
5,225,3
5,226,1
5,227,10
5,228,1
5,229,7
5,230,6
5,231,9
5,232,7
5,233,4
5,234,2
5,235,5
5,236,5
5,237,9
5,238,6
5,239,6
5,240,8
5,241,5
5,242,4
5,243,10
5,244,5
5,245,5
5,246,8
5,247,4
5,248,10
5,249,4
5,250,8
5,251,7
5,252,2
5,253,1
5,254,1
5,255,8
5,256,7
5,257,6
5,258,2
5,259,5
5,260,1
5,261,6
5,262,2
5,263,5
5,264,3
5,265,6
5,266,1
5,267,9
5,268,6
5,269,9
5,270,5
5,271,3
5,272,5
5,273,4
5,274,10
5,275,2
5,276,2
5,277,7
5,278,5
5,279,10
5,280,8
5,281,5
5,282,2
5,283,3
6,1,1
6,2,4
6,3,10
6,4,10
6,5,6
6,6,5
6,7,10
6,8,6
6,9,3
6,10,3
6,11,6
6,12,7
6,13,4
6,14,5
6,15,9
6,16,1
6,17,8
6,18,6
6,19,9
6,20,2
6,21,1
6,22,6
6,23,4
6,24,10
6,25,5
6,26,9
6,27,5
6,28,10
6,29,1
6,30,9
6,31,10
6,32,2
6,33,5
6,34,10
6,35,5
6,36,7
6,37,4
6,38,5
6,39,8
6,40,4
6,41,3
6,42,7
6,43,5
6,44,7
6,45,9
6,46,6
6,47,8
6,48,6
6,49,4
6,50,7
6,51,4
6,52,1
6,53,2
6,54,9
6,55,9
6,56,7
6,57,10
6,58,3
6,59,1
6,60,10
6,61,3
6,62,10
6,63,5
6,64,6
6,65,8
6,66,9
6,67,8
6,68,9
6,69,6
6,70,7
6,71,10
6,72,6
6,73,10
6,74,1
6,75,10
6,76,10
6,77,7
6,78,8
6,79,2
6,80,1
6,81,2
6,82,7
6,83,5
6,84,3
6,85,1
6,86,8
6,87,8
6,88,2
6,89,4
6,90,7
6,91,5
6,92,6
6,93,7
6,94,9
6,95,10
6,96,5
6,97,3
6,98,9
6,99,8
6,100,6
6,101,3
6,102,7
6,103,10
6,104,1
6,105,6
6,106,1
6,107,2
6,108,3
6,109,7
6,110,5
6,111,8
6,112,6
6,113,5
6,114,9
6,115,7
6,116,3
6,117,4
6,118,6
6,119,4
6,120,7
6,121,5
6,122,10
6,123,7
6,124,5
6,125,8
6,126,2
6,127,2
6,128,1
6,129,1
6,130,10
6,131,3
6,132,3
6,133,5
6,134,9
6,135,9
6,136,2
6,137,10
6,138,9
6,139,3
6,140,4
6,141,6
6,142,5
6,143,7
6,144,9
6,145,1
6,146,10
6,147,1
6,148,3
6,149,6
6,150,1
6,151,4
6,152,1
6,153,7
6,154,10
6,155,4
6,156,4
6,157,7
6,158,2
6,159,6
6,160,9
6,161,5
6,162,9
6,163,6
6,164,6
6,165,5
6,166,5
6,167,7
6,168,8
6,169,7
6,170,2
6,171,6
6,172,5
6,173,2
6,174,10
6,175,6
6,176,2
6,177,9
6,178,4
6,179,3
6,180,3
6,181,7
6,182,10
6,183,2
6,184,2
6,185,3
6,186,4
6,187,2
6,188,7
6,189,5
6,190,4
6,191,2
6,192,9
6,193,1
6,194,9
6,195,3
6,196,6
6,197,3
6,198,10
6,199,10
6,200,4
6,201,5
6,202,4
6,203,7
6,204,4
6,205,8
6,206,3
6,207,6
6,208,7
6,209,5
6,210,4
6,211,8
6,212,5
6,213,6
6,214,10
6,215,9
6,216,9
6,217,6
6,218,1
6,219,9
6,220,3
6,221,6
6,222,7
6,223,10
6,224,4
6,225,10
6,226,7
6,227,6
6,228,4
6,229,1
6,230,4
6,231,7
6,232,6
6,233,10
6,234,2
6,235,3
6,236,6
6,237,7
6,238,8
6,239,10
6,240,5
6,241,3
6,242,4
6,243,8
6,244,6
6,245,4
6,246,9
6,247,1
6,248,5
6,249,6
6,250,3
6,251,8
6,252,5
6,253,7
6,254,8
6,255,1
6,256,4
6,257,1
6,258,6
6,259,4
6,260,1
6,261,5
6,262,9
6,263,9
6,264,7
6,265,4
6,266,3
6,267,8
6,268,7
6,269,7
6,270,2
6,271,3
6,272,8
6,273,3
6,274,6
6,275,7
6,276,1
6,277,10
6,278,7
6,279,5
6,280,6
6,281,6
6,282,10
6,283,9
7,1,1
7,2,3
7,3,8
7,4,2
7,5,7
7,6,2
7,7,10
7,8,1
7,9,10
7,10,5
7,11,8
7,12,10
7,13,8
7,14,2
7,15,3
7,16,8
7,17,1
7,18,8
7,19,9
7,20,8
7,21,5
7,22,6
7,23,4
7,24,3
7,25,6
7,26,10
7,27,4
7,28,3
7,29,10
7,30,8
7,31,3
7,32,5
7,33,1
7,34,9
7,35,10
7,36,5
7,37,1
7,38,6
7,39,4
7,40,5
7,41,1
7,42,9
7,43,2
7,44,6
7,45,2
7,46,2
7,47,5
7,48,3
7,49,1
7,50,5
7,51,2
7,52,3
7,53,10
7,54,5
7,55,2
7,56,3
7,57,6
7,58,4
7,59,8
7,60,8
7,61,1
7,62,8
7,63,7
7,64,6
7,65,2
7,66,10
7,67,10
7,68,2
7,69,3
7,70,1
7,71,1
7,72,6
7,73,4
7,74,6
7,75,6
7,76,7
7,77,8
7,78,7
7,79,8
7,80,4
7,81,4
7,82,9
7,83,1
7,84,5
7,85,5
7,86,2
7,87,6
7,88,7
7,89,6
7,90,10
7,91,9
7,92,2
7,93,3
7,94,1
7,95,3
7,96,2
7,97,8
7,98,1
7,99,8
7,100,5
7,101,9
7,102,5
7,103,6
7,104,7
7,105,6
7,106,2
7,107,9
7,108,1
7,109,1
7,110,3
7,111,10
7,112,10
7,113,7
7,114,10
7,115,1
7,116,9
7,117,5
7,118,10
7,119,1
7,120,7
7,121,7
7,122,4
7,123,3
7,124,8
7,125,3
7,126,8
7,127,7
7,128,8
7,129,1
7,130,5
7,131,6
7,132,9
7,133,7
7,134,1
7,135,2
7,136,9
7,137,2
7,138,6
7,139,10
7,140,9
7,141,7
7,142,1
7,143,3
7,144,9
7,145,7
7,146,4
7,147,4
7,148,2
7,149,9
7,150,8
7,151,9
7,152,9
7,153,1
7,154,8
7,155,8
7,156,4
7,157,5
7,158,10
7,159,7
7,160,6
7,161,8
7,162,2
7,163,5
7,164,1
7,165,10
7,166,7
7,167,10
7,168,9
7,169,9
7,170,9
7,171,8
7,172,7
7,173,10
7,174,9
7,175,3
7,176,1
7,177,9
7,178,9
7,179,1
7,180,8
7,181,2
7,182,9
7,183,9
7,184,4
7,185,6
7,186,1
7,187,6
7,188,3
7,189,5
7,190,9
7,191,9
7,192,2
7,193,1
7,194,5
7,195,9
7,196,9
7,197,10
7,198,9
7,199,2
7,200,4
7,201,1
7,202,5
7,203,2
7,204,2
7,205,1
7,206,4
7,207,9
7,208,7
7,209,4
7,210,6
7,211,2
7,212,8
7,213,2
7,214,9
7,215,4
7,216,10
7,217,1
7,218,10
7,219,2
7,220,3
7,221,6
7,222,4
7,223,1
7,224,1
7,225,5
7,226,5
7,227,3
7,228,3
7,229,7
7,230,3
7,231,9
7,232,6
7,233,4
7,234,10
7,235,2
7,236,5
7,237,10
7,238,2
7,239,10
7,240,4
7,241,8
7,242,3
7,243,1
7,244,6
7,245,8
7,246,5
7,247,9
7,248,8
7,249,7
7,250,1
7,251,8
7,252,8
7,253,9
7,254,3
7,255,2
7,256,2
7,257,5
7,258,9
7,259,7
7,260,3
7,261,4
7,262,2
7,263,5
7,264,6
7,265,8
7,266,4
7,267,6
7,268,4
7,269,10
7,270,3
7,271,4
7,272,9
7,273,9
7,274,8
7,275,9
7,276,5
7,277,4
7,278,4
7,279,5
7,280,6
7,281,4
7,282,1
7,283,7
8,1,5
8,2,4
8,3,6
8,4,2
8,5,2
8,6,1
8,7,8
8,8,8
8,9,7
8,10,5
8,11,1
8,12,3
8,13,1
8,14,4
8,15,2
8,16,9
8,17,7
8,18,6
8,19,3
8,20,2
8,21,7
8,22,8
8,23,2
8,24,4
8,25,2
8,26,6
8,27,3
8,28,1
8,29,4
8,30,9
8,31,3
8,32,9
8,33,2
8,34,3
8,35,8
8,36,1
8,37,3
8,38,5
8,39,3
8,40,5
8,41,5
8,42,2
8,43,6
8,44,5
8,45,10
8,46,7
8,47,9
8,48,4
8,49,3
8,50,6
8,51,8
8,52,8
8,53,4
8,54,1
8,55,2
8,56,5
8,57,4
8,58,2
8,59,9
8,60,1
8,61,7
8,62,4
8,63,7
8,64,6
8,65,2
8,66,3
8,67,10
8,68,2
8,69,1
8,70,4
8,71,6
8,72,5
8,73,7
8,74,7
8,75,6
8,76,1
8,77,4
8,78,3
8,79,9
8,80,7
8,81,8
8,82,4
8,83,4
8,84,7
8,85,7
8,86,1
8,87,9
8,88,4
8,89,9
8,90,3
8,91,4
8,92,8
8,93,8
8,94,9
8,95,3
8,96,4
8,97,5
8,98,1
8,99,9
8,100,7
8,101,6
8,102,2
8,103,2
8,104,8
8,105,2
8,106,1
8,107,8
8,108,4
8,109,7
8,110,6
8,111,3
8,112,8
8,113,9
8,114,6
8,115,9
8,116,9
8,117,8
8,118,4
8,119,4
8,120,2
8,121,8
8,122,9
8,123,2
8,124,10
8,125,1
8,126,8
8,127,7
8,128,4
8,129,7
8,130,3
8,131,4
8,132,9
8,133,7
8,134,5
8,135,5
8,136,9
8,137,2
8,138,2
8,139,9
8,140,3
8,141,2
8,142,9
8,143,9
8,144,7
8,145,9
8,146,4
8,147,8
8,148,6
8,149,1
8,150,4
8,151,8
8,152,5
8,153,3
8,154,2
8,155,3
8,156,3
8,157,4
8,158,8
8,159,10
8,160,10
8,161,5
8,162,7
8,163,5
8,164,6
8,165,5
8,166,7
8,167,9
8,168,1
8,169,9
8,170,3
8,171,7
8,172,7
8,173,3
8,174,9
8,175,7
8,176,1
8,177,2
8,178,7
8,179,5
8,180,1
8,181,2
8,182,10
8,183,3
8,184,8
8,185,6
8,186,9
8,187,10
8,188,9
8,189,4
8,190,10
8,191,2
8,192,10
8,193,8
8,194,5
8,195,9
8,196,7
8,197,7
8,198,7
8,199,9
8,200,6
8,201,9
8,202,6
8,203,4
8,204,5
8,205,7
8,206,4
8,207,2
8,208,7
8,209,7
8,210,5
8,211,8
8,212,7
8,213,4
8,214,3
8,215,2
8,216,8
8,217,6
8,218,7
8,219,1
8,220,2
8,221,6
8,222,1
8,223,10
8,224,9
8,225,2
8,226,3
8,227,9
8,228,1
8,229,2
8,230,4
8,231,10
8,232,5
8,233,9
8,234,9
8,235,8
8,236,2
8,237,4
8,238,6
8,239,3
8,240,8
8,241,1
8,242,7
8,243,10
8,244,2
8,245,3
8,246,3
8,247,4
8,248,3
8,249,2
8,250,7
8,251,5
8,252,9
8,253,8
8,254,4
8,255,9
8,256,3
8,257,3
8,258,9
8,259,3
8,260,2
8,261,1
8,262,7
8,263,8
8,264,9
8,265,9
8,266,7
8,267,1
8,268,1
8,269,6
8,270,7
8,271,4
8,272,5
8,273,4
8,274,8
8,275,9
8,276,6
8,277,8
8,278,10
8,279,6
8,280,6
8,281,6
8,282,7
8,283,1
9,1,5
9,2,6
9,3,10
9,4,5
9,5,6
9,6,3
9,7,9
9,8,3
9,9,10
9,10,6
9,11,3
9,12,10
9,13,5
9,14,5
9,15,1
9,16,6
9,17,5
9,18,3
9,19,9
9,20,5
9,21,9
9,22,8
9,23,5
9,24,6
9,25,1
9,26,10
9,27,4
9,28,5
9,29,1
9,30,4
9,31,7
9,32,7
9,33,5
9,34,7
9,35,1
9,36,8
9,37,7
9,38,10
9,39,2
9,40,5
9,41,4
9,42,9
9,43,5
9,44,6
9,45,9
9,46,4
9,47,3
9,48,2
9,49,7
9,50,10
9,51,4
9,52,10
9,53,2
9,54,4
9,55,1
9,56,9
9,57,6
9,58,6
9,59,6
9,60,3
9,61,5
9,62,10
9,63,8
9,64,3
9,65,6
